time,junctionId,approachId,travelTimeSec,freeFlowTravelTimeSec,delaySec,usualDelaySec,stops,queueLengthMeters,volumePerHour,isClosed,stopsHistogram,junctionId
2024-10-27T14:18:02.303Z,6707bbe0aec0196d08c03b8c,-1810716315,103,36,67,18,0.9,811.84,10830,false,"0,25;1,25;2,18",6707bbe0aec0196d08c03b8c
2024-10-27T14:18:02.303Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:18:02.303Z,6707bbe0aec0196d08c03b8c,446261593,25,27,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:18:02.303Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,3,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:18:02.303Z,6707bbe0aec0196d08c03b8c,594893820,77,52,25,2,0.0,0.0,219,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:18:02.303Z,6707bbe0aec0196d08c03b8c,1162903151,49,44,5,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,1308596447,34,24,10,19,0.0,0.0,430,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,500370719,51,24,27,27,0.15,532.31,21719,false,"0,122;1,21",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-458711495,27,34,0,6,0.0,2.48,120,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.2,0.0,684,false,"0,4;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-1360511885,162,38,124,40,1.48,1039.22,12870,false,"0,40;1,8;3,21;2,11;4,3;5,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-33268468,48,51,0,3,0.0,0.0,452,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-2087339978,58,37,21,30,0.33,0.08,493,false,"0,2;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,669297184,133,38,95,27,0.36,88.02,11631,false,"0,55;1,17;3,1;2,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-305213544,74,23,51,34,0.17,966.42,1011,false,"0,5;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,1501651498,89,43,46,43,1.14,927.71,12284,false,"0,16;1,36;3,1;2,25",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,226085798,79,63,16,27,1.33,123.2,1383,false,"0,2;1,2;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-2103684616,17,16,1,12,0.11,0.03,3098,false,"0,18;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,753717782,45,43,2,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-272021652,46,55,0,6,0.5,42.06,1043,false,"0,5;1,2;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,-1810716315,102,36,66,18,0.79,922.58,10327,false,"0,27;1,27;2,13",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,446261593,25,27,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,3,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,594893820,74,52,22,2,0.0,0.0,138,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:19:04.570Z,6707bbe0aec0196d08c03b8c,1162903151,49,44,5,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,1308596447,34,24,10,19,0.0,0.0,352,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,500370719,41,24,17,27,0.16,501.08,21074,false,"0,116;1,22",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-458711495,33,34,0,6,0.0,1.56,76,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,0.0,675,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-1360511885,164,38,126,40,1.48,897.72,12978,false,"0,39;1,8;3,21;2,9;4,3;5,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-33268468,48,51,0,3,0.0,0.0,447,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-2087339978,58,37,21,30,0.33,0.05,473,false,"0,2;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,669297184,133,38,95,27,0.37,82.77,12114,false,"0,55;1,18;3,1;2,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-305213544,74,23,51,34,0.17,755.7,962,false,"0,5;1,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,1501651498,89,43,46,43,1.14,716.99,11801,false,"0,16;1,36;3,1;2,25",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,226085798,79,63,16,27,1.33,124.21,1358,false,"0,2;1,2;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-2103684616,17,16,1,12,0.15,43.61,3169,false,"0,18;1,1;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,753717782,45,43,2,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-272021652,46,55,0,6,0.5,40.57,1144,false,"0,5;1,2;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,-1810716315,99,36,63,18,0.77,887.04,10725,false,"0,28;1,25;2,13",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,446261593,25,27,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,3,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,594893820,74,52,22,2,0.0,0.0,87,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:20:02.780Z,6707bbe0aec0196d08c03b8c,1162903151,49,44,5,5,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,1308596447,34,24,10,19,0.0,0.0,121,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,500370719,44,24,20,27,0.16,212.75,20111,false,"0,109;1,21",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-458711495,33,34,0,6,0.0,0.4,19,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,0.0,662,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-1360511885,145,38,107,40,1.53,696.56,11563,false,"0,32;1,7;3,18;2,8;4,2;5,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-33268468,48,51,0,3,0.0,0.0,277,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-2087339978,60,37,23,31,0.0,0.01,316,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,669297184,46,38,8,27,0.4,662.85,11974,false,"0,54;1,21;3,1;2,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-305213544,79,23,56,33,0.0,1063.08,767,false,"0,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,1501651498,108,43,65,43,1.18,1024.37,12312,false,"0,15;1,35;3,1;2,27",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,226085798,85,63,22,27,1.3,125.51,1488,false,"0,2;1,3;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-2103684616,36,16,20,12,0.22,35.04,3556,false,"0,19;1,3;2,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,753717782,45,43,2,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-272021652,45,55,0,6,0.29,88.22,1272,false,"0,5;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,-1810716315,91,36,55,18,0.72,515.48,10795,false,"0,31;1,20;2,13",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,446261593,25,27,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,3,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,594893820,74,52,22,2,0.0,0.0,22,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:21:02.200Z,6707bbe0aec0196d08c03b8c,1162903151,59,44,15,5,0.0,0.0,164,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,1308596447,34,24,10,19,0.0,0.0,48,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,500370719,37,24,13,27,0.17,1057.76,19811,false,"0,106;1,22",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-458711495,38,34,4,6,0.0,0.16,139,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-1922686271,22,27,0,0,0.0,0.0,660,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-1360511885,118,38,80,40,1.44,525.95,10974,false,"0,34;1,7;3,18;2,7;4,1;5,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-33268468,48,51,0,3,0.0,0.0,242,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-2087339978,60,37,23,31,0.0,0.01,258,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,669297184,36,38,0,27,0.42,908.64,12213,false,"0,53;1,23;3,1;2,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-305213544,76,23,53,33,0.0,816.88,702,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,1501651498,105,43,62,43,1.19,778.17,12326,false,"0,16;1,35;3,1;2,29",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,226085798,85,63,22,27,1.44,125.77,1568,false,"0,1;1,3;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-2103684616,36,16,20,12,0.14,20.6,3448,false,"0,18;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,753717782,45,43,2,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-272021652,45,55,0,6,0.29,107.64,1218,false,"0,5;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,-1810716315,82,36,46,18,0.68,318.25,10679,false,"0,35;1,20;2,13",6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,446261593,26,27,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,3,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,594893820,74,52,22,2,0.0,0.0,9,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:22:02.656Z,6707bbe0aec0196d08c03b8c,1162903151,59,44,15,5,0.0,0.0,197,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,1308596447,34,24,10,19,0.0,0.0,31,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,500370719,37,24,13,26,0.17,668.63,19384,false,"0,105;1,22",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-458711495,38,34,4,6,0.0,0.1,169,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-1922686271,22,27,0,0,0.0,0.0,659,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-1360511885,83,38,45,40,1.39,565.18,10972,false,"0,34;1,8;3,18;2,7;4,1;5,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-33268468,48,51,0,3,0.0,0.0,234,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-2087339978,60,37,23,31,0.0,0.0,243,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,669297184,36,38,0,27,0.43,968.81,12321,false,"0,55;1,23;3,1;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-305213544,53,23,30,33,0.0,949.6,605,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,1501651498,89,43,46,43,1.17,910.89,12473,false,"0,15;1,34;3,1;2,26",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,226085798,89,63,26,27,1.5,125.84,1637,false,"0,1;1,3;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-2103684616,36,16,20,12,0.14,17.07,3390,false,"0,18;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,753717782,45,43,2,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-272021652,45,55,0,6,0.29,68.04,1174,false,"0,5;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,-1810716315,80,36,44,18,0.66,269.97,10544,false,"0,37;1,20;2,13",6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,446261593,26,27,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,3,0.0,26.49,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,594893820,74,52,22,2,0.0,0.0,6,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:23:03.506Z,6707bbe0aec0196d08c03b8c,1162903151,59,44,15,5,0.0,0.0,205,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,1308596447,34,24,10,19,0.0,0.0,8,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,500370719,57,24,33,26,0.17,411.05,18474,false,"0,100;1,20",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-458711495,38,34,4,6,0.0,0.03,206,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,0.0,658,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-1360511885,82,38,44,40,1.38,1035.67,10839,false,"0,30;1,9;3,13;2,6;4,2;5,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-33268468,56,51,5,3,0.0,0.0,59,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-2087339978,60,37,23,31,0.0,0.0,145,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,669297184,34,38,0,26,0.47,694.31,13365,false,"0,50;1,22;3,1;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-305213544,71,23,48,33,0.0,1246.91,481,false,"0,3",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,1501651498,96,43,53,43,1.17,1208.2,11890,false,"0,15;1,33;3,1;2,26",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,226085798,89,63,26,27,1.5,52.65,1725,false,"0,1;1,3;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-2103684616,22,16,6,12,0.17,33.48,3052,false,"0,15;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,753717782,45,43,2,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-272021652,45,55,0,6,0.29,17.19,955,false,"0,5;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,-1810716315,66,36,30,18,0.52,317.22,9956,false,"0,41;1,17;2,9",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,446261593,26,27,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,3,1.0,60.5,164,false,"1,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,594893820,74,52,22,2,0.0,0.0,1,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:24:03.076Z,6707bbe0aec0196d08c03b8c,1162903151,59,44,15,5,0.0,0.0,215,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,1308596447,34,24,10,19,0.0,0.0,3,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,500370719,55,24,31,26,0.16,181.66,18229,false,"0,98;1,19",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-458711495,38,34,4,5,0.0,0.01,215,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,0.0,659,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-1360511885,136,38,98,40,1.46,1486.76,10873,false,"0,31;1,11;3,13;2,5;4,4;5,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-33268468,57,51,6,3,0.0,71.33,156,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-2087339978,55,37,18,31,0.0,0.0,190,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,669297184,34,38,0,26,0.47,509.52,13849,false,"0,49;1,22;3,1;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-305213544,77,23,54,33,0.0,1412.38,537,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,1501651498,114,43,71,43,1.19,1373.67,11697,false,"0,14;1,34;3,1;2,26",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,226085798,89,63,26,27,1.75,21.04,1745,false,"1,2;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-2103684616,21,16,5,12,0.18,13.38,2885,false,"0,14;1,3",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-324329938,134,134,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,753717782,45,43,2,9,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-272021652,45,55,0,6,0.4,168.23,778,false,"0,3;1,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,-1810716315,73,36,37,18,0.41,260.32,9391,false,"0,41;1,15;2,5",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,311016654,53,53,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,446261593,26,27,0,0,0.0,0.0,0,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,274576406,45,43,2,3,1.0,67.41,198,false,"1,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,594893820,74,52,22,2,0.0,0.0,1,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:25:02.972Z,6707bbe0aec0196d08c03b8c,1162903151,59,44,15,6,0.0,0.0,218,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,1308596447,38,24,14,19,0.0,0.0,1,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,500370719,52,24,28,26,0.17,90.0,18778,false,"0,97;1,20",6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,-458711495,38,34,4,5,0.0,0.0,218,false,"0,1",6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,-1922686271,23,27,0,0,0.0,0.0,660,false,"0,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,-1360511885,138,38,100,40,1.48,1527.56,10013,false,"0,27;1,11;3,12;2,5;4,4;5,4",6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,-33268468,57,51,6,3,0.0,99.83,194,false,,6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,-2087339978,55,37,18,31,0.0,0.0,208,false,"0,2",6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,669297184,43,38,5,26,0.48,318.41,14004,false,"0,49;1,23;3,1;2,6",6707bbe0aec0196d08c03b8c
2024-10-27T14:26:02.585Z,6707bbe0aec0196d08c03b8c,-305213544,81,23,58,33,0.0,987.9,347,false,"0,4",6707bbe0aec0196d08c03b8c
